Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
0.0,128.181881,37.923646,7000.146528,0.0,-0.003,0.0
0.0167,128.181881,37.923691,7000.1605488000005,0.0,-0.012,0.0
0.0334,128.181881,37.923736,7000.174264800001,0.0,-0.012,359.999
0.0501,128.181881,37.923781,7000.1876760000005,0.0,0.009,359.999
0.0668,128.181881,37.923825,7000.2007824,0.0,0.066,359.999
0.0834,128.181881,37.92387,7000.2144984,0.0,0.172,359.999
0.1002,128.181881,37.923915,7000.229128800001,0.0,0.337,359.999
0.1169,128.181881,37.92396,7000.244978400001,0.0,0.569,359.999
0.1336,128.181881,37.924005,7000.2629615999995,-0.001,0.876,359.999
0.1503,128.181881,37.92405,7000.283383200001,-0.001,1.257,359.999
0.1669,128.181881,37.924095,7000.3068528,-0.001,1.701,359.999
0.1837,128.181881,37.92414,7000.333370400001,-0.001,2.196,359.999
0.2004,128.181881,37.924185,7000.3635456,-0.002,2.727,359.999
0.2171,128.181881,37.924229,7000.3982928000005,-0.002,3.277,359.999
0.2338,128.181881,37.924274,7000.437612,-0.002,3.83,359.999
0.2505,128.181881,37.924319,7000.4821128,-0.003,4.369,359.999
0.2672,128.181881,37.924364,7000.5321,-0.003,4.878,359.999
0.2839,128.181881,37.924409,7000.5881832000005,-0.004,5.355,359.999
0.3006,128.181881,37.924453,7000.650972,-0.004,5.801,359.999
0.3172,128.181881,37.924498,7000.7201616,-0.005,6.218,359.999
0.3339,128.181881,37.924543,7000.7966664,-0.005,6.61,359.999
0.3507,128.181881,37.924588,7000.8807912,-0.006,6.977,359.999
0.3674,128.181881,37.924632,7000.972536,-0.007,7.323,359.999
0.3841,128.181881,37.924677,7001.0722056,-0.008,7.65,359.999
0.4008,128.181881,37.924722,7001.180104800001,-0.008,7.958,359.999
0.4175,128.181881,37.924767,7001.296233600001,-0.009,8.25,359.999
0.4342,128.181881,37.924811,7001.421201600001,-0.01,8.528,359.999
0.4509,128.181881,37.924856,7001.5550088,-0.011,8.792,359.998
0.4676,128.181881,37.924901,7001.697350400001,-0.012,9.044,359.998
0.4843,128.181881,37.924945,7001.848836,-0.014,9.285,359.998
0.501,128.181881,37.92499,7002.009465600001,-0.015,9.516,359.998
0.5176,128.181881,37.925034,7002.179544,-0.016,9.738,359.998
0.5344,128.181881,37.925079,7002.3587664,-0.018,9.952,359.998
0.5511,128.181881,37.925123,7002.5471328,-0.02,10.159,359.998
0.5678,128.181881,37.925168,7002.7452528,-0.022,10.36,359.998
0.5845,128.181881,37.925212,7002.9531264,-0.024,10.554,359.997
0.6012,128.181881,37.925257,7003.1704488000005,-0.026,10.744,359.997
0.6179,128.181881,37.925301,7003.397220000001,-0.028,10.928,359.997
0.6345,128.181881,37.925346,7003.6340496,-0.031,11.108,359.997
0.6513,128.181881,37.92539,7003.880328,-0.034,11.285,359.996
0.6679,128.181881,37.925434,7004.1366648,-0.037,11.457,359.996
0.6847,128.181881,37.925479,7004.402755200001,-0.04,11.627,359.996
0.7014,128.181881,37.925523,7004.6785992000005,-0.043,11.794,359.995
0.7181,128.181881,37.925567,7004.9645016,-0.047,11.958,359.995
0.7348,128.181881,37.925611,7005.2604624000005,-0.052,12.12,359.995
0.7514,128.181881,37.925656,7005.5661768,-0.056,12.28,359.994
0.7682,128.181881,37.9257,7005.881949600001,-0.061,12.439,359.994
0.7848,128.181881,37.925744,7006.2074760000005,-0.067,12.595,359.993
0.8016,128.181881,37.925788,7006.5433656000005,-0.072,12.75,359.993
0.8183,128.181881,37.925832,7006.8890088,-0.079,12.904,359.992
0.835,128.181881,37.925876,7007.2447104,-0.086,13.057,359.991
0.8517,128.181881,37.92592,7007.6107752,-0.093,13.208,359.99
0.8684,128.181881,37.925964,7007.9865936,-0.101,13.359,359.99
0.8851,128.181881,37.926008,7008.372470400001,-0.11,13.509,359.989
0.9018,128.181881,37.926052,7008.768710400001,-0.12,13.658,359.988
0.9185,128.181881,37.926096,7009.174704,-0.13,13.807,359.987
0.9352,128.181881,37.92614,7009.5910608,-0.142,13.955,359.985
0.9519,128.181881,37.926184,7010.017476,-0.154,14.102,359.984
0.9686,128.181881,37.926227,7010.453949600001,-0.167,14.249,359.983
0.9853,128.181881,37.926271,7010.900481600001,-0.182,14.396,359.981
1.002,128.181881,37.926315,7011.357072,-0.197,14.542,359.979
1.0187,128.181881,37.926358,7011.8240256,-0.214,14.689,359.977
1.0353,128.181881,37.926402,7012.3007328,-0.233,14.835,359.975
1.0521,128.181881,37.926446,7012.788108,-0.253,14.981,359.973
1.0688,128.181881,37.926489,7013.2852368,-0.275,15.126,359.971
1.0855,128.181881,37.926533,7013.792728800001,-0.298,15.272,359.968
1.1022,128.181881,37.926576,7014.310279200001,-0.324,15.418,359.965
1.1189,128.181881,37.92662,7014.837888000001,-0.352,15.563,359.962
1.1356,128.181881,37.926663,7015.375860000001,-0.382,15.709,359.959
1.1522,128.181881,37.926707,7015.9238904,-0.415,15.855,359.955
1.169,128.181881,37.92675,7016.482284000001,-0.451,16.0,359.951
1.1857,128.181881,37.926793,7017.050736,-0.49,16.146,359.947
1.2024,128.181881,37.926837,7017.629551200001,-0.532,16.292,359.942
