Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
0.0,128.181881,37.923646,7000.146528,0.0,-0.003,0.0
0.0167,128.181881,37.923691,7000.1605488000005,0.0,-0.012,0.0
0.0334,128.181881,37.923736,7000.174874400001,-0.087,-0.025,359.988
0.0501,128.181881,37.923781,7000.189504800001,-0.258,-0.041,359.965
0.0668,128.181881,37.923826,7000.20444,-0.516,-0.058,359.935
0.0834,128.181881,37.92387,7000.218156000001,-0.689,-0.076,359.925
0.1002,128.181881,37.923915,7000.2312624,-0.783,-0.095,359.936
0.1169,128.181881,37.92396,7000.2428448,-0.79,-0.114,359.96
0.1336,128.181881,37.924005,7000.2525984,-0.702,-0.133,359.993
0.1503,128.181881,37.92405,7000.2605232000005,-0.518,-0.152,0.029
0.1669,128.181881,37.924095,7000.266009600001,-0.237,-0.172,0.067
0.1837,128.181881,37.92414,7000.2687528,0.137,-0.192,0.104
0.2004,128.181881,37.924185,7000.2702768,0.429,-0.21,0.118
0.2171,128.181881,37.92423,7000.270581600001,0.64,-0.227,0.108
0.2338,128.181881,37.924275,7000.2696672,0.76,-0.244,0.083
0.2505,128.181881,37.924321,7000.268448,0.783,-0.262,0.05
0.2672,128.181881,37.924366,7000.2669240000005,0.703,-0.279,0.012
0.2839,128.181881,37.924411,7000.2657048,0.523,-0.297,359.974
0.3006,128.181881,37.924456,7000.2647904000005,0.243,-0.314,359.935
0.3172,128.181881,37.924501,7000.2647904000005,-0.131,-0.331,359.897
0.3339,128.181881,37.924546,7000.263876,-0.424,-0.346,359.884
0.3507,128.181881,37.924591,7000.262352000001,-0.636,-0.36,359.894
0.3674,128.181881,37.924636,7000.2599136,-0.756,-0.374,359.919
0.3841,128.181881,37.924681,7000.255951200001,-0.778,-0.389,359.953
0.4008,128.181881,37.924726,7000.249855200001,-0.699,-0.404,359.991
0.4175,128.181881,37.924771,7000.2419304000005,-0.517,-0.42,0.029
0.4342,128.181881,37.924816,7000.2315672,-0.236,-0.437,0.068
0.4509,128.181881,37.924861,7000.218156000001,0.14,-0.453,0.105
0.4676,128.181881,37.924907,7000.2035256,0.434,-0.468,0.119
0.4843,128.181881,37.924952,7000.1876760000005,0.647,-0.482,0.109
0.501,128.181881,37.924997,7000.1706072,0.769,-0.496,0.084
0.5176,128.181881,37.925042,7000.152928800001,0.791,-0.51,0.05
0.5344,128.181881,37.925087,7000.134945600001,0.712,-0.525,0.013
0.5511,128.181881,37.925132,7000.1172672,0.53,-0.541,359.974
0.5678,128.181881,37.925177,7000.0995888,0.249,-0.556,359.936
0.5845,128.181881,37.925223,7000.0831296,-0.128,-0.571,359.898
0.6012,128.181881,37.925268,7000.065451200001,-0.422,-0.584,359.885
0.6179,128.181881,37.925313,7000.0471632,-0.635,-0.595,359.895
0.6345,128.181881,37.925358,7000.027656000001,-0.756,-0.607,359.921
0.6513,128.181881,37.925403,7000.0069296,-0.777,-0.619,359.955
0.6679,128.181881,37.925449,6999.984069600001,-0.697,-0.633,359.992
0.6847,128.181881,37.925494,6999.959076,-0.514,-0.647,0.031
0.7014,128.181881,37.925539,6999.931644,-0.23,-0.662,0.069
0.7181,128.181881,37.925584,6999.901468800001,0.149,-0.677,0.106
0.7348,128.181881,37.92563,6999.869769600001,0.445,-0.691,0.12
0.7514,128.181881,37.925675,6999.836851200001,0.659,-0.703,0.109
0.7682,128.181881,37.92572,6999.8027136,0.782,-0.715,0.084
0.7848,128.181881,37.925765,6999.7679664,0.804,-0.728,0.05
0.8016,128.181881,37.925811,6999.7329144000005,0.725,-0.741,0.013
0.8183,128.181881,37.925856,6999.6981672,0.542,-0.756,359.975
0.835,128.181881,37.925901,6999.663420000001,0.26,-0.77,359.937
0.8517,128.181881,37.925946,6999.629587200001,-0.119,-0.784,359.9
0.8684,128.181881,37.925992,6999.59484,-0.415,-0.796,359.887
0.8851,128.181881,37.926037,6999.559178400001,-0.628,-0.806,359.897
0.9018,128.181881,37.926082,6999.522602399999,-0.749,-0.816,359.923
0.9185,128.181881,37.926128,6999.4845024,-0.77,-0.827,359.957
0.9352,128.181881,37.926173,6999.444573600001,-0.689,-0.84,359.994
0.9519,128.181881,37.926218,6999.402511200001,-0.504,-0.853,0.033
0.9686,128.181881,37.926264,6999.3577056,-0.218,-0.867,0.071
0.9853,128.181881,37.926309,6999.310156800001,0.163,-0.882,0.108
1.002,128.181881,37.926354,6999.2613888,0.462,-0.895,0.121
1.0187,128.181881,37.9264,6999.211096800001,0.677,-0.906,0.11
1.0353,128.181881,37.926445,6999.1598904,0.801,-0.917,0.085
1.0521,128.181881,37.926491,6999.107769600001,0.824,-0.93,0.051
1.0688,128.181881,37.926536,6999.055344,0.744,-0.943,0.014
1.0855,128.181881,37.926581,6999.0032232,0.56,-0.956,359.976
1.1022,128.181881,37.926627,6998.9514072,0.276,-0.97,359.938
1.1189,128.181881,37.926672,6998.900200800001,-0.104,-0.984,359.901
1.1356,128.181881,37.926718,6998.84808,-0.401,-0.995,359.889
1.1522,128.181881,37.926763,6998.7953496,-0.615,-1.005,359.899
1.169,128.181881,37.926809,6998.741400000001,-0.736,-1.014,359.925
1.1857,128.181881,37.926854,6998.6859264,-0.757,-1.024,359.959
