Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
0.0,128.182449,37.914482,3999.992508,0.0,-0.003,179.999
0.0167,128.182449,37.914444,3999.9763536,0.0,-0.013,180.0
0.0334,128.182449,37.914407,3999.9580656000003,0.084,-0.014,180.015
0.0501,128.182449,37.914369,3999.9373392,0.249,0.003,180.046
0.0668,128.182449,37.914331,3999.9138696,0.5,0.054,180.086
0.0834,128.182449,37.914294,3999.887352,0.84,0.15,180.134
0.1002,128.182449,37.914256,3999.8577864000004,1.269,0.302,180.185
0.1169,128.182449,37.914219,3999.824868,1.786,0.517,180.239
0.1336,128.182449,37.914181,3999.7889016,2.388,0.804,180.297
0.1503,128.182449,37.914144,3999.7498872000006,3.072,1.167,180.359
0.1669,128.182449,37.914106,3999.7072152,3.834,1.595,180.428
0.1837,128.182449,37.914068,3999.6630192000002,4.67,2.078,180.504
0.2004,128.182449,37.914031,3999.6169944,5.577,2.606,180.588
0.2171,128.182449,37.913993,3999.5703600000006,6.55,3.166,180.681
0.2338,128.182449,37.913955,3999.5234208,7.588,3.744,180.784
0.2505,128.182449,37.913917,3999.4767864,8.686,4.327,180.897
0.2672,128.182449,37.91388,3999.4310664000004,9.842,4.902,181.019
0.2839,128.182449,37.913842,3999.3868704,11.053,5.456,181.148
0.3006,128.182449,37.913804,3999.3441984000006,12.316,5.98,181.283
0.3172,128.182449,37.913766,3999.3042695999998,13.628,6.475,181.425
0.3339,128.182449,37.913728,3999.267084,14.988,6.943,181.574
0.3507,128.182449,37.91369,3999.2329464000004,16.393,7.388,181.73
0.3674,128.182449,37.913652,3999.2027712000004,17.841,7.813,181.894
0.3841,128.182448,37.913615,3999.1765584,19.33,8.218,182.066
0.4008,128.182448,37.913577,3999.1546128,20.86,8.604,182.246
0.4175,128.182448,37.913539,3999.1375440000006,22.428,8.973,182.435
0.4342,128.182448,37.913501,3999.125352,24.033,9.326,182.632
0.4509,128.182448,37.913463,3999.1186464,25.672,9.662,182.837
0.4676,128.182447,37.913425,3999.1189512,27.325,9.984,183.049
0.4843,128.182447,37.913387,3999.1268760000003,28.974,10.293,183.264
0.501,128.182447,37.913349,3999.1427256,30.6,10.59,183.482
0.5176,128.182446,37.913311,3999.1671096000005,32.189,10.876,183.703
0.5344,128.182445,37.913273,3999.2012472,33.726,11.152,183.926
0.5511,128.182445,37.913235,3999.2448336,35.201,11.419,184.152
0.5678,128.182444,37.913197,3999.2993928,36.605,11.676,184.381
0.5845,128.182443,37.913159,3999.3643152,37.932,11.925,184.614
0.6012,128.182442,37.913121,3999.4411248,39.177,12.166,184.85
0.6179,128.182441,37.913083,3999.5295168000002,40.339,12.399,185.091
0.6345,128.18244,37.913045,3999.6301008000005,41.418,12.624,185.337
0.6513,128.182439,37.913007,3999.7431816000003,42.414,12.842,185.587
0.6679,128.182437,37.912969,3999.8690640000004,43.33,13.052,185.842
0.6847,128.182436,37.912931,4000.0074432,44.17,13.256,186.101
0.7014,128.182434,37.912893,4000.1564904,44.995,13.447,186.371
0.7181,128.182432,37.912855,4000.3165104,45.802,13.627,186.65
0.7348,128.182431,37.912817,4000.486284,46.584,13.798,186.935
0.7514,128.182429,37.912779,4000.6655064,47.337,13.963,187.224
0.7682,128.182426,37.912742,4000.856616,48.054,14.124,187.515
0.7848,128.182424,37.912704,4001.057784,48.733,14.282,187.809
0.8016,128.182422,37.912666,4001.26962,49.371,14.436,188.103
0.8183,128.182419,37.912628,4001.492124,49.965,14.587,188.398
0.835,128.182416,37.91259,4001.7252960000005,50.515,14.735,188.694
0.8517,128.182413,37.912553,4001.9688312,51.023,14.879,188.991
0.8684,128.18241,37.912515,4002.2224248,51.49,15.02,189.288
0.8851,128.182407,37.912477,4002.4866864,51.916,15.157,189.587
0.9018,128.182404,37.912439,4002.7607016,52.306,15.291,189.886
