Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
0.0,128.181881,37.968643,7002.8955192,0.0,-0.003,0.0
0.0167,128.181881,37.968688,7002.909540000001,0.0,-0.012,0.0
0.0334,128.181881,37.968733,7002.923256000001,0.0,-0.013,359.999
0.0501,128.181881,37.968778,7002.9363624,0.0,0.007,359.999
0.0668,128.181881,37.968823,7002.9497736,0.0,0.063,359.999
0.0834,128.181881,37.968868,7002.9634896,0.0,0.168,359.999
0.1002,128.181881,37.968913,7002.977815200001,0.0,0.33,359.999
0.1169,128.181881,37.968958,7002.993969600001,0.0,0.56,359.999
0.1336,128.181881,37.969003,7003.0119528,-0.001,0.863,359.999
0.1503,128.181881,37.969048,7003.032374400001,-0.001,1.242,359.999
0.1669,128.181881,37.969093,7003.055844,-0.001,1.684,359.999
0.1837,128.181881,37.969138,7003.0823616,-0.002,2.175,359.999
0.2004,128.181881,37.969183,7003.113146400001,-0.002,2.704,359.999
0.2171,128.181881,37.969228,7003.1478936,-0.003,3.252,359.999
0.2338,128.181881,37.969273,7003.1878224,-0.003,3.802,359.999
0.2505,128.181881,37.969318,7003.2329328000005,-0.004,4.338,359.999
0.2672,128.181881,37.969363,7003.283529599999,-0.004,4.844,359.999
0.2839,128.181881,37.969408,7003.3405272,-0.005,5.316,359.999
0.3006,128.181881,37.969453,7003.4039256,-0.005,5.757,359.999
0.3172,128.181881,37.969498,7003.4743344,-0.006,6.169,359.999
0.3339,128.181881,37.969543,7003.5523632,-0.007,6.554,359.999
0.3507,128.181881,37.969588,7003.638012,-0.008,6.916,359.999
0.3674,128.181881,37.969633,7003.7315856000005,-0.009,7.255,359.999
0.3841,128.181881,37.969678,7003.8333888,-0.01,7.574,359.999
0.4008,128.181881,37.969723,7003.9437264,-0.011,7.875,359.998
0.4175,128.181881,37.969768,7004.0629032,-0.012,8.159,359.998
0.4342,128.181881,37.969813,7004.1906144,-0.013,8.428,359.998
0.4509,128.181881,37.969858,7004.327774400001,-0.015,8.683,359.998
0.4676,128.181881,37.969903,7004.473773600001,-0.017,8.926,359.998
0.4843,128.181881,37.969948,7004.6292216,-0.018,9.158,359.998
0.501,128.181881,37.969993,7004.794423200001,-0.02,9.38,359.998
0.5176,128.181881,37.970038,7004.9687688,-0.022,9.592,359.997
0.5344,128.181881,37.970083,7005.1531728,-0.024,9.796,359.997
0.5511,128.181881,37.970128,7005.3470256,-0.027,9.993,359.997
0.5678,128.181881,37.970173,7005.5509368,-0.03,10.183,359.997
0.5845,128.181881,37.970218,7005.764601600001,-0.032,10.366,359.996
0.6012,128.181881,37.970263,7005.9886295999995,-0.036,10.545,359.996
0.6179,128.181881,37.970308,7006.222411200001,-0.039,10.718,359.996
0.6345,128.181881,37.970353,7006.466556,-0.043,10.887,359.995
0.6513,128.181881,37.970397,7006.720454400001,-0.047,11.052,359.995
0.6679,128.181881,37.970442,7006.9850208,-0.051,11.213,359.995
0.6847,128.181881,37.970487,7007.2596456,-0.056,11.371,359.994
0.7014,128.181881,37.970532,7007.5446336,-0.062,11.525,359.994
0.7181,128.181881,37.970577,7007.8399848,-0.068,11.678,359.993
0.7348,128.181881,37.970622,7008.1453944,-0.074,11.827,359.993
0.7514,128.181881,37.970667,7008.461472,-0.081,11.975,359.992
0.7682,128.181881,37.970712,7008.7879128,-0.089,12.12,359.991
0.7848,128.181881,37.970757,7009.1247168,-0.097,12.264,359.99
0.8016,128.181881,37.970801,7009.4721887999995,-0.106,12.406,359.989
0.8183,128.181881,37.970846,7009.830024000001,-0.116,12.547,359.988
0.835,128.181881,37.970891,7010.1982224,-0.127,12.687,359.987
0.8517,128.181881,37.970936,7010.5770888,-0.138,12.825,359.986
0.8684,128.181881,37.970981,7010.9663184,-0.151,12.962,359.985
0.8851,128.181881,37.971025,7011.366215999999,-0.165,13.099,359.984
0.9018,128.181881,37.97107,7011.7767816000005,-0.181,13.234,359.982
0.9185,128.181881,37.971115,7012.197710400001,-0.198,13.369,359.98
0.9352,128.181881,37.971159,7012.6293072,-0.216,13.503,359.978
0.9519,128.181881,37.971204,7013.071572,-0.236,13.636,359.976
0.9686,128.181881,37.971249,7013.524200000001,-0.258,13.769,359.974
0.9853,128.181881,37.971294,7013.987496000001,-0.282,13.902,359.972
1.002,128.181881,37.971338,7014.4617648,-0.308,14.034,359.969
1.0187,128.181881,37.971383,7014.946396800001,-0.336,14.165,359.966
1.0353,128.181881,37.971427,7015.4416968000005,-0.368,14.297,359.963
1.0521,128.181881,37.971472,7015.947664800001,-0.402,14.428,359.96
1.0688,128.181881,37.971517,7016.4643008,-0.439,14.559,359.956
1.0855,128.181881,37.971561,7016.9916048000005,-0.479,14.689,359.952
1.1022,128.181881,37.971606,7017.5295768000005,-0.524,14.82,359.947
1.1189,128.181881,37.97165,7018.0782168,-0.572,14.95,359.942
1.1356,128.181881,37.971695,7018.6378296,-0.625,15.081,359.937
1.1522,128.181881,37.971739,7019.208110400001,-0.683,15.211,359.931
1.169,128.181881,37.971784,7019.7890592,-0.746,15.341,359.924
1.1857,128.181881,37.971828,7020.3809808000005,-0.815,15.471,359.917
1.2024,128.181881,37.971873,7020.983570400001,-0.891,15.601,359.909
1.2191,128.181881,37.971917,7021.5971328000005,-0.973,15.731,359.901
1.2358,128.181881,37.971962,7022.221668,-1.064,15.862,359.891
1.2525,128.181881,37.972006,7022.8568712,-1.162,15.992,359.881
1.2691,128.181881,37.97205,7023.503352000001,-1.27,16.122,359.87
1.2859,128.181881,37.972095,7024.160500800001,-1.388,16.253,359.858
1.3026,128.181881,37.972139,7024.8286224,-1.517,16.383,359.844
1.3193,128.181881,37.972183,7025.5080216,-1.657,16.514,359.83
1.3359,128.181881,37.972228,7026.1986984,-1.811,16.645,359.814
1.3527,128.18188,37.972272,7026.900348,-1.98,16.776,359.796
1.3694,128.18188,37.972316,7027.613275199999,-2.164,16.907,359.777
1.386,128.18188,37.97236,7028.33748,-2.367,17.039,359.757
1.4028,128.18188,37.972405,7029.0732672,-2.588,17.171,359.736
1.4195,128.18188,37.972449,7029.820332,-2.832,17.303,359.713
1.4362,128.18188,37.972493,7030.5789792000005,-3.098,17.435,359.689
1.4528,128.18188,37.972537,7031.3492088,-3.39,17.568,359.663
1.4696,128.18188,37.972581,7032.1310207999995,-3.709,17.701,359.635
1.4863,128.18188,37.972625,7032.925024800001,-4.059,17.835,359.605
1.5029,128.18188,37.972669,7033.7309159999995,-4.441,17.969,359.573
1.5197,128.18188,37.972713,7034.5486944,-4.86,18.103,359.539
1.5364,128.18188,37.972757,7035.3789696,-5.318,18.238,359.502
1.5531,128.181879,37.972801,7036.2214368,-5.819,18.373,359.462
1.5697,128.181879,37.972845,7037.076400800001,-6.367,18.509,359.419
1.5865,128.181879,37.972889,7037.9444712,-6.966,18.645,359.372
1.6032,128.181879,37.972933,7038.825038400001,-7.621,18.781,359.321
1.6198,128.181879,37.972976,7039.7190168,-8.337,18.918,359.267
1.6366,128.181878,37.97302,7040.626406400001,-9.12,19.056,359.207
1.6533,128.181878,37.973064,7041.5465976000005,-9.969,19.194,359.143
1.67,128.181878,37.973107,7042.4795904,-10.883,19.332,359.074
1.6867,128.181877,37.973151,7043.4256896,-11.859,19.471,359.0
1.7034,128.181877,37.973195,7044.3842856,-12.898,19.61,358.922
1.7201,128.181877,37.973238,7045.3556832,-13.997,19.749,358.839
1.7368,128.181876,37.973282,7046.3398824000005,-15.155,19.888,358.75
1.7535,128.181876,37.973325,7047.336273600001,-16.371,20.026,358.656
1.7702,128.181875,37.973369,7048.3451616,-17.645,20.165,358.556
1.7869,128.181875,37.973412,7049.366241600001,-18.974,20.302,358.45
1.8036,128.181874,37.973456,7050.3995136,-20.358,20.439,358.337
1.8203,128.181873,37.973499,7051.4446728,-21.796,20.575,358.217
1.837,128.181873,37.973542,7052.5017192000005,-23.287,20.709,358.09
1.8537,128.181872,37.973586,7053.570348,-24.831,20.841,357.956
1.8704,128.181871,37.973629,7054.6502544,-26.426,20.971,357.815
1.8871,128.18187,37.973672,7055.741438400001,-28.074,21.099,357.666
1.9038,128.181869,37.973715,7056.843900000001,-29.772,21.225,357.51
1.9205,128.181868,37.973758,7057.956724800001,-31.521,21.348,357.345
1.9372,128.181867,37.973801,7059.080217600001,-33.32,21.468,357.173
1.9539,128.181865,37.973844,7060.2137688,-35.168,21.584,356.992
1.9706,128.181864,37.973887,7061.357378400001,-37.066,21.696,356.802
1.9873,128.181862,37.97393,7062.5107416,-39.013,21.804,356.604
2.004,128.181861,37.973973,7063.673553600001,-41.009,21.908,356.397
2.0207,128.181859,37.974016,7064.8449,-43.053,22.006,356.181
2.0374,128.181858,37.974059,7066.0253904,-45.145,22.098,355.955
2.0541,128.181856,37.974102,7067.2138056,-47.286,22.184,355.721
2.0707,128.181854,37.974145,7068.410145600001,-49.475,22.263,355.477
2.0875,128.181852,37.974187,7069.614105600001,-51.712,22.336,355.224
2.1042,128.181849,37.97423,7070.825076,-53.997,22.4,354.961
2.1208,128.181847,37.974273,7072.0424472,-56.329,22.456,354.69
2.1376,128.181845,37.974316,7073.266219200001,-58.71,22.502,354.409
2.1543,128.181842,37.974358,7074.4957824,-61.14,22.539,354.118
2.171,128.181839,37.974401,7075.7302224000005,-63.617,22.564,353.819
2.1877,128.181836,37.974443,7076.9695392,-66.143,22.578,353.51
2.2044,128.181833,37.974486,7078.2131232,-68.715,22.578,353.193
2.2211,128.18183,37.974529,7079.460669600001,-71.334,22.563,352.866
2.2378,128.181827,37.974571,7080.7112640000005,-73.999,22.531,352.532
2.2544,128.181824,37.974614,7081.964296800001,-76.71,22.482,352.189
2.2712,128.18182,37.974656,7083.219768,-79.464,22.414,351.84
2.2879,128.181816,37.974698,7084.477068,-82.263,22.325,351.485
2.3045,128.181813,37.974741,7085.7349776,-85.104,22.216,351.124
2.3213,128.181809,37.974783,7086.993801600001,-87.987,22.083,350.761
2.338,128.181804,37.974826,7088.2523208,-90.911,21.928,350.395
2.3546,128.1818,37.974868,7089.5102304,-93.874,21.747,350.029
2.3714,128.181796,37.97491,7090.7669208,-96.876,21.542,349.664
2.3881,128.181791,37.974953,7092.022087200001,-99.916,21.312,349.302
2.4048,128.181787,37.974995,7093.2748152,-102.992,21.055,348.946
2.4215,128.181782,37.975037,7094.5244952,-106.103,20.773,348.598
2.4382,128.181777,37.97508,7095.770822400001,-109.247,20.466,348.259
2.4549,128.181772,37.975122,7097.0131872,-112.424,20.133,347.932
2.4716,128.181767,37.975164,7098.25098,-115.631,19.775,347.619
2.4882,128.181761,37.975207,7099.483896000001,-118.862,19.394,347.322
