Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
0.0,128.181881,37.968463,7002.830292000001,0.0,-0.003,179.999
0.0167,128.181881,37.968418,7002.8116992000005,0.0,-0.012,180.0
0.0334,128.181881,37.968374,7002.7912776,0.087,-0.026,180.011
0.0501,128.181881,37.968329,7002.7690272,0.258,-0.042,180.034
0.0668,128.181881,37.968284,7002.744033600001,0.516,-0.061,180.064
0.0834,128.181881,37.968239,7002.716601600001,0.864,-0.082,180.097
0.1002,128.181881,37.968194,7002.6861216,1.3,-0.102,180.132
0.1169,128.181881,37.968149,7002.6522888,1.824,-0.121,180.167
0.1336,128.181881,37.968104,7002.6147984,2.432,-0.138,180.201
0.1503,128.181881,37.968059,7002.573345600001,3.122,-0.151,180.235
0.1669,128.181881,37.968014,7002.5273208,3.889,-0.162,180.267
0.1837,128.181881,37.967969,7002.4779432,4.732,-0.167,180.299
0.2004,128.181881,37.967923,7002.424908,5.646,-0.168,180.331
0.2171,128.181881,37.967878,7002.3679104,6.629,-0.163,180.362
0.2338,128.181881,37.967833,7002.3072552,7.678,-0.153,180.393
0.2505,128.181881,37.967788,7002.243247200001,8.789,-0.137,180.425
0.2672,128.181881,37.967743,7002.1758864,9.96,-0.115,180.457
0.2839,128.181881,37.967698,7002.1051728,11.189,-0.087,180.489
0.3006,128.181881,37.967653,7002.031411200001,12.472,-0.054,180.523
0.3172,128.181881,37.967608,7001.9546016,13.808,-0.015,180.558
0.3339,128.181881,37.967562,7001.8750488000005,15.194,0.028,180.595
0.3507,128.181881,37.967517,7001.7927528,16.629,0.083,180.636
0.3674,128.181881,37.967472,7001.708018400001,18.11,0.149,180.682
0.3841,128.181881,37.967427,7001.6211504,19.636,0.225,180.732
0.4008,128.181881,37.967382,7001.531844,21.204,0.309,180.786
0.4175,128.181881,37.967336,7001.441013600001,22.811,0.398,180.845
0.4342,128.181881,37.967291,7001.349268800001,24.437,0.491,180.907
0.4509,128.181881,37.967246,7001.2566096,26.061,0.588,180.971
0.4676,128.181881,37.967201,7001.1639504,27.667,0.689,181.037
0.4843,128.181881,37.967155,7001.071596000001,29.237,0.791,181.104
0.501,128.181881,37.96711,7000.979851200001,30.76,0.894,181.172
0.5176,128.181881,37.967065,7000.8893256,32.224,0.997,181.242
0.5344,128.181881,37.96702,7000.800019200001,33.621,1.098,181.312
0.5511,128.18188,37.966974,7000.712541600001,34.946,1.198,181.384
0.5678,128.18188,37.966929,7000.6275024,36.195,1.295,181.457
0.5845,128.18188,37.966884,7000.5445968,37.368,1.389,181.531
0.6012,128.18188,37.966838,7000.4647392,38.464,1.479,181.606
0.6179,128.181879,37.966793,7000.387320000001,39.484,1.563,181.68
0.6345,128.181879,37.966748,7000.312644,40.431,1.643,181.754
0.6513,128.181879,37.966702,7000.240711200001,41.309,1.717,181.828
0.6679,128.181878,37.966657,7000.1712168,42.119,1.786,181.9
0.6847,128.181878,37.966612,7000.1041608000005,42.867,1.849,181.97
0.7014,128.181877,37.966566,7000.039847999999,43.554,1.907,182.038
0.7181,128.181876,37.966521,6999.977364,44.257,1.956,182.108
0.7348,128.181876,37.966476,6999.9164040000005,44.97,1.998,182.177
0.7514,128.181875,37.96643,6999.8566632,45.676,2.036,182.244
0.7682,128.181874,37.966385,6999.799056000001,46.359,2.071,182.307
0.7848,128.181873,37.96634,6999.7435824,47.0,2.105,182.366
0.8016,128.181873,37.966294,6999.690547200001,47.585,2.139,182.421
0.8183,128.181872,37.966249,6999.6399504,48.108,2.174,182.474
0.835,128.181871,37.966204,6999.592096800001,48.568,2.21,182.524
0.8517,128.18187,37.966158,6999.5463768,48.971,2.247,182.573
0.8684,128.181868,37.966113,6999.503095200001,49.322,2.294,182.631
0.8851,128.181867,37.966068,6999.4619472,49.624,2.348,182.697
0.9018,128.181866,37.966022,6999.423847200001,49.876,2.407,182.766
0.9185,128.181865,37.965977,6999.3878808,50.077,2.465,182.834
0.9352,128.181863,37.965932,6999.3543528,50.227,2.521,182.898
0.9519,128.181862,37.965886,6999.3232632,50.328,2.572,182.956
0.9686,128.18186,37.965841,6999.2943072,50.382,2.618,183.008
0.9853,128.181859,37.965796,6999.2677896000005,50.394,2.657,183.055
1.002,128.181857,37.96575,6999.2431008,50.373,2.69,183.095
1.0187,128.181856,37.965705,6999.2205456,50.32,2.716,183.13
1.0353,128.181854,37.96566,6999.1995144,50.247,2.736,183.16
1.0521,128.181852,37.965614,6999.1803119999995,50.163,2.751,183.188
1.0688,128.18185,37.965569,6999.162328800001,50.074,2.76,183.213
1.0855,128.181848,37.965524,6999.145564800001,49.989,2.767,183.239
1.1022,128.181846,37.965478,6999.1300200000005,49.916,2.771,183.265
1.1189,128.181844,37.965433,6999.1156944,49.86,2.774,183.294
1.1356,128.181842,37.965387,6999.102283200001,49.821,2.778,183.325
1.1522,128.18184,37.965342,6999.090091200001,49.799,2.781,183.358
1.169,128.181838,37.965297,6999.0791184,49.791,2.785,183.392
1.1857,128.181836,37.965251,6999.069060000001,49.798,2.79,183.426
1.2024,128.181834,37.965206,6999.0605256,49.814,2.793,183.458
1.2191,128.181831,37.96516,6999.0532104,49.838,2.796,183.489
1.2358,128.181829,37.965115,6999.0468096,49.867,2.797,183.517
1.2525,128.181827,37.96507,6999.041932800001,49.902,2.797,183.544
1.2691,128.181824,37.965024,6999.0382752,49.938,2.795,183.568
1.2859,128.181822,37.964979,6999.035532000001,49.979,2.792,183.591
1.3026,128.181819,37.964933,6999.0340080000005,50.028,2.791,183.616
1.3193,128.181817,37.964888,6999.0337032,50.084,2.792,183.646
1.3359,128.181814,37.964843,6999.0340080000005,50.149,2.79,183.672
1.3527,128.181812,37.964797,6999.0346176,50.229,2.778,183.689
1.3694,128.181809,37.964752,6999.035532000001,50.333,2.75,183.691
1.386,128.181806,37.964706,6999.0361416000005,50.47,2.705,183.676
1.4028,128.181804,37.964661,6999.0367512,50.642,2.645,183.647
1.4195,128.181801,37.964615,6999.037360800001,50.856,2.579,183.613
1.4362,128.181798,37.96457,6999.037665600001,51.11,2.514,183.584
1.4528,128.181795,37.964525,6999.037970400001,51.401,2.456,183.565
1.4696,128.181793,37.964479,6999.037970400001,51.727,2.409,183.559
1.4863,128.18179,37.964434,6999.0382752,52.082,2.371,183.565
1.5029,128.181787,37.964388,6999.0382752,52.467,2.343,183.583
1.5197,128.181784,37.964343,6999.037665600001,52.888,2.321,183.609
1.5364,128.181781,37.964297,6999.0361416000005,53.353,2.303,183.643
1.5531,128.181778,37.964252,6999.0337032,53.873,2.286,183.68
1.5697,128.181775,37.964206,6999.029740800001,54.457,2.267,183.718
1.5865,128.181772,37.964161,6999.0245592,55.121,2.243,183.755
1.6032,128.181769,37.964115,6999.0175488,55.876,2.214,183.789
1.6198,128.181766,37.96407,6999.008709600001,56.721,2.18,183.82
1.6366,128.181763,37.964024,6998.998041600001,57.652,2.141,183.845
1.6533,128.18176,37.963978,6998.9855448,58.668,2.098,183.864
1.67,128.181757,37.963933,6998.971219200001,59.766,2.051,183.879
1.6867,128.181754,37.963887,6998.9547600000005,60.944,2.002,183.89
1.7034,128.181751,37.963842,6998.936472,62.199,1.952,183.897
1.7201,128.181748,37.963796,6998.916355200001,63.529,1.9,183.903
1.7368,128.181745,37.96375,6998.894104800001,64.931,1.849,183.908
1.7535,128.181742,37.963705,6998.8697208,66.403,1.797,183.913
1.7702,128.181738,37.963659,6998.843508,67.942,1.746,183.918
1.7869,128.181735,37.963613,6998.8151616,69.546,1.696,183.925
1.8036,128.181732,37.963568,6998.7846816,71.213,1.646,183.934
1.8203,128.181729,37.963522,6998.752372800001,72.941,1.598,183.944
1.837,128.181726,37.963476,6998.7176256,74.728,1.549,183.957
1.8537,128.181723,37.96343,6998.6807448,76.572,1.502,183.972
1.8704,128.18172,37.963385,6998.6420352000005,78.471,1.454,183.989
1.8871,128.181717,37.963339,6998.6008872,80.422,1.407,184.009
1.9038,128.181714,37.963293,6998.557910400001,82.425,1.359,184.031
1.9205,128.18171,37.963247,6998.512495200001,84.477,1.311,184.054
1.9372,128.181707,37.963202,6998.4649464,86.577,1.263,184.079
1.9539,128.181704,37.963156,6998.415264,88.722,1.214,184.107
1.9706,128.181701,37.96311,6998.363448,90.912,1.164,184.136
1.9873,128.181698,37.963064,6998.3094984,93.145,1.112,184.166
2.004,128.181695,37.963018,6998.253110400001,95.42,1.06,184.198
2.0207,128.181692,37.962972,6998.1948936,97.735,1.007,184.232
2.0374,128.181688,37.962926,6998.134238400001,100.088,0.952,184.267
2.0541,128.181685,37.962881,6998.0714496,102.479,0.895,184.304
2.0707,128.181682,37.962835,6998.0065272,104.906,0.836,184.343
2.0875,128.181679,37.962789,6997.9394712,107.367,0.774,184.384
2.1042,128.181676,37.962743,6997.8702816,109.859,0.71,184.426
2.1208,128.181672,37.962697,6997.7986536,112.376,0.644,184.47
2.1376,128.181669,37.962651,6997.7245872,114.912,0.575,184.516
2.1543,128.181666,37.962605,6997.648082400001,117.464,0.502,184.565
2.171,128.181663,37.962559,6997.5691392,120.027,0.426,184.615
2.1877,128.18166,37.962513,6997.4877576,122.597,0.347,184.666
2.2044,128.181656,37.962467,6997.4036328,125.172,0.263,184.719
2.2211,128.181653,37.962421,6997.316764800001,127.749,0.174,184.773
2.2378,128.18165,37.962375,6997.2271536,130.325,0.08,184.828
2.2544,128.181646,37.962329,6997.1344944,132.9,-0.018,184.883
2.2712,128.181643,37.962283,6997.039092000001,135.472,-0.123,184.937
2.2879,128.18164,37.962237,6996.9403368,138.038,-0.234,184.992
2.3045,128.181636,37.962191,6996.838838400001,140.6,-0.35,185.045
2.3213,128.181633,37.962145,6996.7339872,143.156,-0.472,185.096
2.338,128.18163,37.962099,6996.625783200001,145.707,-0.6,185.145
2.3546,128.181626,37.962052,6996.514226400001,148.251,-0.734,185.191
2.3714,128.181623,37.962006,6996.399012,150.788,-0.874,185.234
2.3881,128.181619,37.96196,6996.280444800001,153.319,-1.019,185.273
2.4048,128.181616,37.961914,6996.1579152,155.844,-1.17,185.308
2.4215,128.181612,37.961868,6996.031728000001,158.363,-1.326,185.338
2.4382,128.181609,37.961822,6995.9015784,160.875,-1.487,185.363
2.4549,128.181605,37.961776,6995.7671616,163.381,-1.652,185.382
2.4716,128.181602,37.961729,6995.6287824,165.882,-1.821,185.395
2.4882,128.181598,37.961683,6995.486136,168.376,-1.995,185.402
2.505,128.181595,37.961637,6995.3389176,170.866,-2.172,185.402
2.5217,128.181591,37.961591,6995.187432000001,173.35,-2.353,185.394
2.5383,128.181588,37.961545,6995.031069600001,175.829,-2.536,185.38
2.5551,128.181584,37.961498,6994.8698304,178.304,-2.722,185.357
2.5718,128.181581,37.961452,6994.7037144000005,-179.226,-2.91,185.327
2.5884,128.181577,37.961406,6994.5324168,-176.761,-3.099,185.289
2.6052,128.181573,37.96136,6994.3559376,-174.301,-3.29,185.242
2.6219,128.18157,37.961313,6994.1742768,-171.846,-3.482,185.187
2.6386,128.181566,37.961267,6993.9871296,-169.395,-3.675,185.123
2.6553,128.181563,37.961221,6993.794496,-166.947,-3.866,185.05
2.6719,128.181559,37.961174,6993.596376,-164.504,-4.054,184.969
2.6887,128.181555,37.961128,6993.3924648,-162.063,-4.238,184.88
2.7054,128.181552,37.961082,6993.1827624,-159.627,-4.417,184.784
