Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
0.0,128.181881,37.923646,7000.146528,0.0,-0.003,0.0
0.0167,128.181881,37.923691,7000.1605488000005,0.0,-0.012,0.0
0.0334,128.181881,37.923736,7000.174264800001,0.0,-0.013,359.999
0.0501,128.181881,37.923781,7000.1876760000005,0.0,0.007,359.999
0.0668,128.181881,37.923826,7000.2007824,0.0,0.063,359.999
0.0834,128.181881,37.923871,7000.2144984,0.0,0.168,359.999
0.1002,128.181881,37.923915,7000.229128800001,0.0,0.33,359.999
0.1169,128.181881,37.92396,7000.244978400001,0.0,0.56,359.999
0.1336,128.181881,37.924005,7000.2632664,-0.001,0.863,359.999
0.1503,128.181881,37.92405,7000.283688,-0.001,1.242,359.999
0.1669,128.181881,37.924095,7000.3068528,-0.001,1.684,359.999
0.1837,128.181881,37.92414,7000.3336752,-0.001,2.176,359.999
0.2004,128.181881,37.924185,7000.364155200001,-0.002,2.704,359.999
0.2171,128.181881,37.92423,7000.3992072,-0.002,3.252,359.999
0.2338,128.181881,37.924275,7000.439136,-0.002,3.803,359.999
0.2505,128.181881,37.92432,7000.4842464,-0.003,4.339,359.999
0.2672,128.181881,37.924365,7000.5348432,-0.003,4.845,359.999
0.2839,128.181881,37.92441,7000.591840800001,-0.004,5.317,359.999
0.3006,128.181881,37.924455,7000.6552392,-0.004,5.758,359.999
0.3172,128.181881,37.9245,7000.7259527999995,-0.005,6.17,359.999
0.3339,128.181881,37.924545,7000.8036768,-0.005,6.555,359.999
0.3507,128.181881,37.92459,7000.8893256,-0.006,6.916,359.999
0.3674,128.181881,37.924635,7000.9828992,-0.007,7.256,359.999
0.3841,128.181881,37.92468,7001.0850072,-0.008,7.575,359.999
0.4008,128.181881,37.924725,7001.1953448,-0.008,7.876,359.999
0.4175,128.181881,37.92477,7001.3145216,-0.009,8.16,359.999
0.4342,128.181881,37.924815,7001.442232800001,-0.01,8.429,359.999
0.4509,128.181881,37.92486,7001.579392800001,-0.011,8.684,359.998
0.4676,128.181881,37.924905,7001.725392,-0.012,8.927,359.998
0.4843,128.181881,37.92495,7001.881144800001,-0.014,9.159,359.998
0.501,128.181881,37.924995,7002.0460416000005,-0.015,9.38,359.998
0.5176,128.181881,37.92504,7002.220692000001,-0.016,9.593,359.998
0.5344,128.181881,37.925085,7002.404791200001,-0.018,9.797,359.998
0.5511,128.181881,37.92513,7002.5989488000005,-0.02,9.994,359.998
0.5678,128.181881,37.925175,7002.802860000001,-0.022,10.184,359.998
0.5845,128.181881,37.92522,7003.0168296,-0.024,10.368,359.997
0.6012,128.181881,37.925265,7003.2405528,-0.026,10.546,359.997
0.6179,128.181881,37.92531,7003.4746392,-0.028,10.719,359.997
0.6345,128.181881,37.925355,7003.718479200001,-0.031,10.888,359.997
0.6513,128.181881,37.9254,7003.972682400001,-0.034,11.053,359.996
0.6679,128.181881,37.925445,7004.2372488,-0.037,11.214,359.996
0.6847,128.181881,37.92549,7004.5118736,-0.04,11.372,359.996
0.7014,128.181881,37.925535,7004.7968616,-0.044,11.527,359.996
0.7181,128.181881,37.92558,7005.0922128,-0.048,11.679,359.995
0.7348,128.181881,37.925625,7005.397927200001,-0.052,11.829,359.995
0.7514,128.181881,37.925669,7005.7140048,-0.057,11.976,359.994
0.7682,128.181881,37.925714,7006.040445600001,-0.062,12.122,359.994
0.7848,128.181881,37.925759,7006.3772496,-0.067,12.266,359.993
0.8016,128.181881,37.925804,7006.7247216000005,-0.073,12.408,359.993
0.8183,128.181881,37.925849,7007.082252000001,-0.08,12.549,359.992
0.835,128.181881,37.925894,7007.4507552000005,-0.087,12.688,359.991
0.8517,128.181881,37.925938,7007.8293168,-0.094,12.826,359.991
0.8684,128.181881,37.925983,7008.2185464,-0.103,12.963,359.99
0.8851,128.181881,37.926028,7008.618444,-0.112,13.1,359.989
0.9018,128.181881,37.926073,7009.0287048,-0.122,13.235,359.988
0.9185,128.181881,37.926117,7009.449633600001,-0.132,13.37,359.987
0.9352,128.181881,37.926162,7009.8809255999995,-0.144,13.504,359.986
0.9519,128.181881,37.926207,7010.3231904,-0.157,13.637,359.984
0.9686,128.181881,37.926252,7010.7755136000005,-0.17,13.77,359.983
0.9853,128.181881,37.926296,7011.2388096,-0.185,13.902,359.982
1.002,128.181881,37.926341,7011.7124688,-0.202,14.034,359.98
1.0187,128.181881,37.926386,7012.196796,-0.219,14.166,359.978
1.0353,128.181881,37.92643,7012.691791200001,-0.238,14.297,359.976
1.0521,128.181881,37.926475,7013.197149600001,-0.259,14.428,359.974
1.0688,128.181881,37.926519,7013.713176,-0.282,14.559,359.972
1.0855,128.181881,37.926564,7014.239870400001,-0.306,14.689,359.969
1.1022,128.181881,37.926609,7014.777537600001,-0.333,14.82,359.967
1.1189,128.181881,37.926653,7015.3252632,-0.362,14.95,359.964
1.1356,128.181881,37.926698,7015.8839616,-0.394,15.08,359.96
1.1522,128.181881,37.926742,7016.4533280000005,-0.428,15.209,359.957
1.169,128.181881,37.926787,7017.0333624,-0.465,15.339,359.953
1.1857,128.181881,37.926831,7017.6240648,-0.506,15.469,359.949
1.2024,128.181881,37.926875,7018.2254352,-0.55,15.599,359.944
